id,Price
30130,694751.5462161456
18311,730858.9934042564
18934,730858.9934042564
1824,692930.315910517
31339,692930.315910517
25768,674572.9249247706
12910,688196.3834594128
9172,689999.9999967186
27292,690000.0044004685
966,683662.121935885
33045,684389.6613967443
16354,690119.9999985069
18630,691945.2457053883
23188,694693.5338866095
3893,691904.3677945769
24887,690000.0071114952
8058,691000.0043544763
18868,691000.0043544763
19537,691000.0043544763
697,699074.6259673117
17659,728352.9715433413
22492,730859.021287492
18475,730859.0200270241
20774,733058.9642056831
28024,730859.0200097613
10445,690000.0396958664
33712,690000.0194009149
562,690000.0194009149
9368,690000.0172023088
32959,690000.0194009149
33394,690000.0172023088
13118,691128.2096441139
12717,691791.1018406152
34723,651979.8268437389
14292,651789.3268409002
29100,695250.0305381259
32062,695250.0305553887
12896,694546.0788089801
1447,688600.4495257448
22926,690745.0631135104
22335,730859.0200270241
19782,730859.0200270241
7356,690000.0000000466
3245,674826.6442537653
15532,698847.7659440655
30502,521581.37893749366
12568,521637.4351869938
3654,698847.7659440655
9825,528034.6795932141
6986,701647.7470555042
14000,687189.4961924133
34179,688816.7712529259
15904,692014.3314940518
4736,695100.0014641646
12756,690958.77612791
11180,670565.5617326284
12958,690958.77612791
1874,690958.77612791
30902,686107.2975006533
1698,690000.0172023088
7949,690000.0194009149
14817,690000.0172023088
14406,696722.5933582503
15872,730859.0221049337
26557,690000.0134670096
27635,730859.022087671
21893,690000.0000000466
10114,696706.1237110099
6153,690000.0022990651
3484,690000.0022818024
27093,687022.4771137263
20113,690000.0022990651
10530,512010.3353714063
31794,532468.0003262125
22075,501634.86261116224
11206,689990.8511412315
5400,689990.8511412315
6054,742424.9520362068
387,690000.0194009149
26873,690000.0194181777
22834,690000.0023819898
15450,690500.0205885648
13067,690000.0023819898
16266,703973.675114989
24419,730859.0200097613
10506,730859.0200097613
1070,689697.7543557594
23757,690000.0172023088
13901,730859.0200097613
4504,730859.0200097613
20127,723664.8855607584
23801,687768.2608313604
25173,690000.0023647272
29420,689999.9879792642
14993,699544.8090998023
10772,690000.0016213246
2589,690000.0016213246
22900,730858.9934042564
27370,691284.2456333053
24293,695000.0720730277
32260,690000.0012652652
24074,690493.7693892089
4997,687515.673870885
6246,690000.0000343536
14363,691945.9855188357
32418,698303.8668127994
26081,690000.0000000466
34186,690000.0000000466
8706,690000.0000000466
20073,690000.0000000466
25338,690000.0000000466
22061,690000.0000000466
1373,690000.0000000466
14460,690000.0000000466
10060,690000.0000000466
10030,690000.0000000466
21095,688460.7906158293
33413,740478.6347694665
28777,695250.039240785
13616,695250.0392580477
33163,695250.0392580477
18156,690000.0000000466
1602,690000.0000000466
29440,688161.488031634
20465,588964.2731799863
30926,689256.1740439581
25744,688289.0740320703
2793,689448.5880482901
13344,678156.5604204311
15550,689999.9999967186
30664,689999.9999967186
4035,689999.9999967186
19732,704818.3420904796
32594,690000.0023647272
8573,712740.9767635398
4527,695250.0305553887
27375,736109.0311469723
12231,695250.0305553887
32974,695250.0305553887
25594,579721.1589258753
18996,692863.9617885567
13778,689230.954024412
29989,531701.696533942
21951,690000.0406752719
31383,690000.0406752719
7647,690000.0406925346
13289,690000.0406925346
12572,690000.0406752719
28595,690000.0012217335
4307,690000.0012217335
21364,690000.0000000466
10730,690000.0000000466
19222,690000.0000000466
25886,690000.0000000466
29833,690000.0000000466
13664,530427.4566278927
22896,690000.0000000466
26527,693997.8606456469
12155,690000.007128758
7789,471192.7002187886
1182,690000.0012652652
5952,690000.0000000466
1155,694264.1968123405
20265,701765.2488003991
21955,693559.2836579155
2036,689999.9905968037
941,689586.478752929
3047,491637.0131674587
13765,752226.6113560889
30751,686875.1465218934
7385,695100.0004517096
1955,684702.6366624
5970,669014.5560155596
19484,689618.7629754181
5782,689673.5971193016
28561,690095.3669153497
27857,690040.5327714662
12162,693452.3210746569
28037,694408.3101025741
9068,689236.1493300145
14707,690000.0000000466
466,690000.0000000466
8835,690000.0055885821
33621,734650.3100980179
5196,682693.7419459936
26021,690000.0304598948
14661,692527.7183355293
3435,692070.2178550414
18540,690000.0304598948
23615,690000.0304598948
30582,690081.5320640014
31091,689881.5320610212
19055,689881.5320610212
32838,688352.3850148346
2748,690081.5320640014
2990,689881.5320610212
8145,689999.999996485
21823,689999.999996485
4551,689999.9997601304
27553,695279.603601789
34083,687929.278628238
16422,687929.278628238
9239,690081.6205958035
17323,689881.6205928233
19584,690026.3152685788
10062,689629.0024398074
6932,690000.0172023088
2769,693175.725514673
10840,690000.0172023088
2274,730859.0221049337
30275,689999.9918537284
4076,686499.9918004887
32108,550838.7170247445
32556,731859.1269854531
15839,695250.039873902
9919,690000.040400153
30142,690000.0885023925
8797,690000.0399618314
8068,690543.7116752524
22811,602866.3897151221
31701,690551.2154091899
29827,690551.2154091899
561,661274.3722979832
34844,690537.4230738503
32023,690537.4230738503
24488,690000.0000000466
32926,690000.0000000466
18297,690000.0000000466
20390,534864.1562305682
11573,688999.9999851454
20502,690000.0176023315
15254,690000.0194181777
27908,690119.9999985069
25779,690119.9999985069
8204,690119.9999985069
19333,695347.3266332179
27454,693687.8126070243
5310,695347.3266332179
30249,695107.3266296416
2087,694447.3266198068
1297,694397.3266203705
3112,689999.9999967186
2090,691143.3047616222
6069,730859.022087671
2248,692876.2668756412
7622,691976.2668622301
20542,695016.8703263118
25193,695275.9767617524
13755,689999.9999967186
3874,690958.7761691125
5508,695100.0014814273
12957,695250.0398911647
6776,690000.0000000466
3669,690000.0000000466
5252,690000.0000000466
22304,530084.0394350847
14891,608614.31169443
13842,689330.1616187193
11290,699052.729999909
22688,689283.3110027682
10057,690000.0399564777
24825,689779.738057448
11821,689999.9997601304
18471,689999.9997601304
22824,689999.9997601304
10109,698171.4079300768
10224,698051.3690640248
16617,696341.3575984237
14503,572043.4127129493
24215,690204.0849415245
6352,693119.9018341854
1407,690000.0194181777
31557,690000.0000000466
10827,690000.0000000466
29949,665523.1291469185
9898,705989.2661837537
31158,647999.9828594181
7134,647999.9828594181
4942,634227.5686527283
1929,689999.9834852676
31867,689999.9834852676
15494,689999.9834852676
19193,692527.6924587179
18069,690000.0023819898
4686,689229.877313803
13159,690015.7067311358
766,515658.7223740303
10401,689999.9999990256
933,689999.9999990256
17512,689999.9999990256
3615,689999.9999990256
2664,684590.2387475439
20700,690000.0000000466
2540,690000.0000000466
24121,697777.7184137604
32007,690000.0406925346
8506,690000.0406752719
23024,691904.8220231453
15216,690000.0071114952
33405,693798.4884141736
13599,690000.007128758
25978,693893.8538925429
14306,689992.3714260542
186,690000.0023647272
21843,690396.8057949415
11779,690000.0304771576
2922,690000.0304771576
27610,694585.5223405442
15420,690000.0304771576
21839,690000.0304598948
4388,689999.9879620015
27018,688460.7906158293
13948,691899.6037964664
31967,690000.007128758
6427,690000.007128758
31090,690000.007128758
16317,690000.0071114952
31301,690000.0071114952
1013,690000.0071114952
15814,690000.0050508484
1621,692559.9277304269
21287,693496.1156650971
25868,689256.1740439581
3253,688161.488031634
22844,686881.6508943964
15585,687028.8819085532
16763,686881.6508943964
12937,686881.6508943964
14775,587874.3823807866
12735,695000.0005537901
33358,686646.6581253634
34601,695000.0031010845
15175,690000.0012480024
26303,690000.0194181777
19827,736109.0311469723
31482,736109.0311469723
28398,689999.99945004
4358,690000.0164435096
22955,691591.8745105362
18356,694997.6280374076
492,692527.6924587179
31892,690000.0023819898
29251,690000.0023647272
12817,690000.0023647272
19527,689214.1817410848
10460,690000.0023647272
14405,695100.0002118141
13896,641088.8370220547
4249,695100.0002118141
30390,691274.4722843332
31815,689927.4899093916
641,690000.0000000466
7179,690000.0000000466
17060,690000.0000000466
1303,690000.0000000466
27177,541277.8254702771
5992,692099.3413638687
25298,690000.03106912
28362,689500.1051978552
6520,690000.0192802184
644,690000.0004657868
