id,Price
30130,806360.1243451585
18311,1458588.542116135
18934,1382788.5147571974
1824,815676.5167136358
31339,923625.4453733154
25768,554080.5851431577
12910,638275.1134419165
9172,716581.7021808734
27292,989801.2492235339
966,703380.6347582793
33045,645536.4556302405
16354,679599.3688781294
18630,962081.9946573197
23188,636748.0193072563
3893,909448.2335090762
24887,1205888.2333881673
8058,852044.808992088
18868,1101994.184186816
19537,775960.576717299
697,489688.0872106924
17659,1204758.3096967563
22492,1718201.591449807
18475,2910668.2502633734
20774,1373585.4386677248
28024,1488315.8915427665
10445,896624.6659975747
33712,1464674.59429733
562,1832148.8757513096
9368,913571.3043856873
32959,1079038.9325094784
33394,960787.6079454242
13118,701525.8558952016
12717,688958.5172413845
34723,653207.7027468577
14292,621269.7315631048
29100,1567580.4803367795
32062,1389482.7954163016
12896,708103.5481708462
1447,697642.7159955432
22926,781803.091723822
22335,1626918.3542860278
19782,1905921.1017461745
7356,632434.1777828274
3245,607110.9616534528
15532,811958.7843893913
30502,418764.10066329344
12568,444559.0339072317
3654,974237.2375784314
9825,348519.6561785523
6986,1151767.797158903
14000,532261.028743258
34179,641691.2322301004
15904,817563.84386983
4736,1262865.0895984694
12756,804423.6594700288
11180,570676.8196730141
12958,821988.2944069786
1874,1008965.1353246741
30902,619241.5014799819
1698,1264470.839307615
7949,1518256.48226579
14817,1175046.6962921806
14406,1011955.5489895812
15872,2483789.3606967786
26557,729982.4507902991
27635,2292069.826884241
21893,667264.5480697841
10114,1013606.4133153502
6153,1352696.464920944
3484,1990635.034676774
27093,676965.9777813609
20113,1773671.252519594
10530,409380.83088149235
31794,550844.0103126168
22075,418918.9875059632
11206,665817.1218639244
5400,646733.2296420287
6054,1204608.0726164598
387,1428931.4395686304
26873,1084401.898464112
22834,855173.6684366236
15450,476813.67539654515
13067,842429.5853723406
16266,702286.9519644819
24419,1152511.7769266334
10506,1269664.6868993146
1070,650341.2872466935
23757,1028603.7341885649
13901,1174486.3826956032
4504,1257054.4801347267
20127,874706.725192039
23801,677345.6749797832
25173,843858.589169374
29420,1092375.8922899233
14993,835467.3061128634
10772,898733.0399715698
2589,821635.5941345035
22900,1699612.0334949957
27370,689004.0667583715
24293,892577.2682068894
32260,1164093.6994923572
24074,798580.8799789918
4997,553395.0990558856
6246,855396.0948748364
14363,780603.4070521387
32418,958852.5705438578
26081,506509.21916888107
34186,641003.637342319
8706,552302.976167973
20073,548197.6608453884
25338,533472.5401734198
22061,530679.3813584715
1373,608887.6209173617
14460,586594.5049988404
10060,704383.0226368548
10030,470307.64494159934
21095,676295.1051175937
33413,1238389.2724140321
28777,801830.4243452791
13616,965983.9995877505
33163,730710.4627929219
18156,608697.8138615759
1602,555451.8561747144
29440,685052.3083783321
20465,419237.8192542717
30926,615881.6085688357
25744,611428.2015880973
2793,731804.0859188214
13344,522594.20790233294
15550,595464.8729076006
30664,555807.806096572
4035,549805.9501472377
19732,845147.6235490387
32594,941652.9162155646
8573,981180.5197751124
4527,1276101.6218266126
27375,1296197.4765709026
12231,1220008.518537243
32974,1214776.665020905
25594,436834.50980878004
18996,891125.6232397202
13778,557088.4983791364
29989,492452.51200475235
21951,1090655.0329628089
31383,1007535.1877542614
7647,811399.0976938591
13289,890551.4136777313
12572,904614.3362911453
28595,738586.2035550924
4307,690080.8215239889
21364,564562.9760432547
10730,711585.6413656748
19222,572453.7485796215
25886,574981.556307432
29833,607109.725630488
13664,406203.15065732814
22896,670955.199784327
26527,838357.1690246668
12155,1784272.304117282
7789,432076.830589176
1182,1489152.5034924303
5952,758572.5890334334
1155,780316.0398044233
20265,763495.6621561
21955,794552.9289857051
2036,1246906.446264959
941,810476.106229879
3047,450597.0556240718
13765,959743.2989297493
30751,525874.9131257609
7385,1317098.9192637512
1955,600609.1651904013
5970,671093.3809244251
19484,700048.0592548142
5782,661686.6464177887
28561,542710.6545058531
27857,507046.3249069439
12162,737728.3125892925
28037,835079.7703492607
9068,517657.1428634701
14707,704754.7004967735
466,787158.1208702645
8835,685024.4314476614
33621,1097560.8216170906
5196,781173.7099131243
26021,1331009.692950489
14661,1116395.948434412
3435,805652.1704583551
18540,2062099.9181989424
23615,1269759.5266664198
30582,800165.4767632675
31091,876253.6213172678
19055,745101.1728642789
32838,688787.7079658915
2748,721223.4492626553
2990,974160.9752960622
8145,857325.2201288883
21823,893061.9430307916
4551,805305.6903886572
27553,754138.7522301491
34083,786773.7064823286
16422,753078.6261117131
9239,739788.4139874612
17323,818611.7848958253
19584,626961.4389099583
10062,541256.8048609858
6932,1282307.4417979515
2769,874348.4083426209
10840,1257113.7301976935
2274,2572008.249559693
30275,832189.6768893611
4076,526936.7774232593
32108,442878.2908144928
32556,1313928.7839078153
15839,1109802.0876217203
9919,1136547.4473299303
30142,737736.7776270001
8797,942308.3758009757
8068,846364.4539490886
22811,562206.8593949398
31701,904145.0452867872
29827,759816.0192728972
561,606434.6789079224
34844,748837.3147077637
32023,679087.2906265273
24488,801960.6973605824
32926,531437.0485488304
18297,558926.9658077806
20390,387089.7802530801
11573,510754.77154189936
20502,874958.8806346012
15254,972553.5035897957
27908,677350.6943959877
25779,658180.7077441562
8204,680338.2940006244
19333,948150.1890333889
27454,852633.4392532174
5310,978102.1684010146
30249,864499.5450651369
2087,923997.861659033
1297,957621.2479729241
3112,770323.8028745472
2090,1072504.881528817
6069,1914027.6204191358
2248,785462.3955542804
7622,777581.0456597125
20542,949226.0924310997
25193,643607.2922747748
13755,600230.6672081242
3874,837940.2353201185
5508,1234550.1067147409
12957,826957.8331313526
6776,697249.3529421178
3669,666770.1360925257
5252,698972.8722753744
22304,374563.66784545936
14891,400905.33663837466
13842,667619.7913003772
11290,707473.0815681354
22688,930618.0081696213
10057,1306580.8165492539
24825,555195.569824273
11821,1045157.0756322783
18471,815314.6264176045
22824,940607.3495739602
10109,844494.34255661
10224,736488.6631001448
16617,775441.161949625
14503,708681.5152625525
24215,543785.1500756331
6352,1003811.6581239053
1407,1714318.26748924
31557,604672.3886804283
10827,535522.9964162053
29949,618262.0054744894
9898,976069.7765373853
31158,412012.12952332717
7134,481478.0177992414
4942,403145.6742614881
1929,443942.5566504628
31867,516629.91405835655
15494,409671.0108097765
19193,1044473.4372008422
18069,1366841.1160660433
4686,551925.7237353162
13159,585253.2077014983
766,444758.2762207608
10401,608285.9903824744
933,604544.479033739
17512,580396.0419569614
3615,684646.923681386
2664,619187.5496133149
20700,639971.2639505637
2540,689415.8641376002
24121,820007.6559314376
32007,871246.5112160222
8506,1038063.2104989175
23024,1163951.0444451515
15216,1702113.1655307796
33405,810513.8637377302
13599,1309370.4820901765
25978,1098688.5386236422
14306,668362.5021925706
186,1173516.9764357833
21843,669380.3113854814
11779,1429958.1909509269
2922,1121435.743999346
27610,1024676.54298582
15420,1227462.5574551367
21839,1382970.8353535598
4388,1219641.6125271076
27018,590178.7062268902
13948,871712.258069981
31967,1139757.4952857366
6427,963247.8783394947
31090,1419880.0362496867
16317,1805395.024299212
31301,1108125.7811538219
1013,1350346.192133796
15814,960009.3434708884
1621,952344.4588713357
21287,758269.6927434814
25868,641760.5480217305
3253,664408.0940403482
22844,621203.0803566684
15585,625144.7467340551
16763,599649.023240834
12937,655627.2678466958
14775,484209.96286745573
12735,1048874.1171035222
33358,601557.6781313075
34601,1247702.206938871
15175,1599587.1295742285
26303,1291041.7193108574
19827,1147967.059127722
31482,1160822.39451878
28398,923426.0041123837
4358,657354.9833843173
22955,976387.4157508644
18356,952695.0109325142
492,939210.9361818274
31892,1043256.103607465
29251,1077198.1938644852
12817,1145776.3681731035
19527,623102.0125473627
10460,1070071.944503497
14405,868869.348532065
13896,378415.24015747383
4249,1107817.0806586342
30390,869248.7298372705
31815,557902.4121358753
641,646491.5496552526
7179,537680.6668799743
17060,861677.8986820146
1303,747865.3791159359
27177,583230.3223551739
5992,1265273.1939128933
25298,2337071.4210379752
28362,646086.3766554028
6520,1594009.157361704
644,1326521.41559732
585,437930.4355592148
642,1098679.625825408
24397,588493.1824887185
25057,1131475.9811969246
17171,846284.1854101893
16717,867985.8635314621
9471,610592.299659424
18189,463036.42804396804
23917,826791.7453998617
32481,1015242.9300482323
13393,775968.5765449014
12681,861593.6048882811
31384,662475.3101009865
2989,603370.5429543399
17711,793625.4454453209
