id,Price
30130,873575.1182032418
18311,1421040.983570123
18934,1330568.427879468
1824,866770.4942684552
31339,759593.933046767
25768,571924.6701990156
12910,742998.2716134442
9172,779101.6099389982
27292,919344.5303266055
966,477042.0443511503
33045,635996.6846703487
16354,778196.6805918938
18630,995686.2363716061
23188,476923.8613359118
3893,918384.5327021581
24887,1473037.2709277691
8058,790006.7681173972
18868,915928.984507028
19537,733894.0108948904
697,419869.75802176783
17659,1020596.1907917173
22492,1543078.541359415
18475,2944208.72046424
20774,1801974.8564261387
28024,1637793.3979368901
10445,811235.7173316992
33712,1422251.766682431
562,1668898.485916626
9368,877939.4213799383
32959,1137944.195915018
33394,998937.6165077833
13118,584927.5126990764
12717,579316.1096588746
34723,735321.6139933526
14292,697441.7186625197
29100,1290805.2439899102
32062,1218116.948352043
12896,752348.6536941448
1447,819309.1099632238
22926,900845.904962333
22335,1674570.2428541263
19782,1728409.736261499
7356,604883.951189694
3245,651203.108128703
15532,744749.0053112779
30502,299501.79968335433
12568,568319.0335127953
3654,973789.4082907684
9825,392294.7489530188
6986,1041006.3438523321
14000,591387.4575500856
34179,606926.8012189828
15904,734671.8642658696
4736,1146415.7869471526
12756,778270.9229197525
11180,447999.9806023269
12958,855140.536859344
1874,874559.6613220403
30902,646146.2944841341
1698,1911854.1130175912
7949,1829350.8568622218
14817,1001900.1605421351
14406,1225995.8637112908
15872,2547820.2912059342
26557,831138.5558523886
27635,2553318.6957173515
21893,665678.3874054921
10114,1271929.8401783828
6153,1166829.9841220863
3484,2179645.733777562
27093,904908.1418274555
20113,1557871.667596466
10530,483834.51713792863
31794,349454.5220255897
22075,257319.47935020668
11206,585279.4443016443
5400,719736.8906248277
6054,983294.531911802
387,1194622.5351963122
26873,955005.7636946077
22834,1066781.5440391484
15450,543256.5915494724
13067,876622.9412441608
16266,702455.182109721
24419,1445424.640413804
10506,1253456.5639356454
1070,556043.0559023204
23757,1111287.7472411501
13901,1086366.3828371365
4504,1070327.3140320745
20127,800273.2525246154
23801,694730.6161640965
25173,873730.0272468255
29420,1148673.4116203974
14993,818178.5380972767
10772,900528.9104097498
2589,810237.724611072
22900,1465386.376715199
27370,584119.5291780422
24293,873461.5149411156
32260,1185425.7898266977
24074,795120.8870358537
4997,568882.3194266502
6246,879741.4549951957
14363,741530.4274037934
32418,1007811.083757945
26081,460254.7257216475
34186,610911.7650477497
8706,562276.4122938466
20073,497542.25383877
25338,522472.0810806963
22061,606344.2763750346
1373,612228.6244278541
14460,597755.8660665164
10060,703876.8946633857
10030,460067.84780311177
21095,687521.6932881256
33413,1130530.877867789
28777,968258.0292955922
13616,1152568.9165653647
33163,894102.9611245875
18156,584862.6951662971
1602,595409.2341699086
29440,633438.4467656567
20465,510140.004260364
30926,555366.9874090715
25744,570324.8869496586
2793,683304.3541520637
13344,538740.6529201773
15550,507512.5947375605
30664,586251.0694193919
4035,562961.7574643439
19732,991139.1753483673
32594,1016388.7700573659
8573,660417.5929231732
4527,1139594.062898277
27375,1027935.9587638668
12231,1130960.9261336795
32974,1003887.7709893837
25594,521788.7892773356
18996,897649.3383748946
13778,518695.46848101204
29989,566596.0526507769
21951,1195030.036584578
31383,1144638.0096687274
7647,883374.8715460828
13289,927363.393188556
12572,893805.2930757636
28595,827304.8793572983
4307,718523.9166791996
21364,530989.319378617
10730,703630.3020618043
19222,583620.394469013
25886,560314.4695497141
29833,558038.1027194546
13664,340611.40624414734
22896,651918.0367788601
26527,927040.5448680547
12155,1988785.7512886794
7789,425695.713635326
1182,1343498.960645741
5952,740909.537328308
1155,821662.0512867419
20265,716337.681782052
21955,855112.5628796144
2036,1707717.600394057
941,971692.6771060781
3047,647365.2213518196
13765,961665.8719922461
30751,459101.3595129971
7385,1493533.137010864
1955,501332.4720363087
5970,542321.891876387
19484,584080.9346886626
5782,658749.7136871675
28561,512280.3418058157
27857,394206.65302450384
12162,773088.6346180949
28037,854214.5619839132
9068,435569.20827118284
14707,782653.8562650431
466,667585.6550815369
8835,630403.8556546532
33621,832189.0477715111
5196,718752.8399306575
26021,1287816.2314064153
14661,1322483.4796229233
3435,835898.0502952363
18540,1794431.8365556528
23615,1186560.6517850505
30582,753423.9543110311
31091,842314.113876614
19055,789276.9083317749
32838,548216.7470747071
2748,688524.9996717745
2990,969434.1901553378
8145,714347.6108800352
21823,893754.3906077219
4551,767400.938913473
27553,680168.2175359065
34083,891179.9190698769
16422,794846.0869200106
9239,732745.0646092795
17323,841350.770679916
19584,584965.354533514
10062,571433.3716721657
6932,1326298.93238532
2769,712709.5253854985
10840,1471879.9017044033
2274,2570617.686619478
30275,724112.3964746986
4076,630380.2889730046
32108,689114.3922714151
32556,1467098.5505026407
15839,1097612.009340743
9919,940711.4801560445
30142,656115.5371688069
8797,1016225.8681649008
8068,844656.8566208206
22811,421224.9272530251
31701,820139.3544944241
29827,744264.9238374175
561,555853.2956510044
34844,971935.9036748345
32023,623995.7172111394
24488,698709.5743713995
32926,548608.3512568054
18297,509159.4068918673
20390,113606.23428926314
11573,442198.29666666815
20502,818824.3128388601
15254,1119068.0465023157
27908,603500.3364797928
25779,656865.6321316025
8204,658683.2312608778
19333,760672.5578300226
27454,856858.2197779102
5310,1012193.0646052052
30249,623833.4047535898
2087,865151.6310930451
1297,825279.9377963217
3112,777905.0095791734
2090,968263.9596620955
6069,1704184.5683640363
2248,766866.1421597619
7622,787360.9979959285
20542,863230.1665277245
25193,693048.5094866105
13755,600811.6461481698
3874,763289.2009937356
5508,1138705.6386416606
12957,903661.1041291177
6776,682203.1807831728
3669,600986.3891085964
5252,712740.0071121559
22304,300164.45325300517
14891,368840.1883467842
13842,548921.6718423244
11290,692972.9036211376
22688,764174.6172031709
10057,1488826.7487617298
24825,623181.0376192692
11821,928199.5202418416
18471,649902.5106637788
22824,915325.3199283144
10109,745963.8913220859
10224,727782.0955090278
16617,853970.3298829938
14503,792585.738337599
24215,543019.7076730888
6352,937924.8892413971
1407,1469701.5277578756
31557,628991.6599024315
10827,654428.6916668346
29949,704975.8909516893
9898,993245.4450153208
31158,329701.29666480445
7134,460361.77468422183
4942,369643.8367206432
1929,411877.502924209
31867,502414.3839672342
15494,403267.54613504093
19193,984628.692857747
18069,1178218.3053822722
4686,648819.314024182
13159,742194.8307423926
766,394337.18122316664
10401,579174.4497674117
933,629665.6460436746
17512,570677.6302189298
3615,552803.3407021699
2664,478408.5890142877
20700,620071.5481081352
2540,685556.5291144473
24121,774191.8002224365
32007,922163.7887577343
8506,1095290.6381727052
23024,948076.4616702977
15216,1862404.3874147236
33405,718804.3092833103
13599,1274703.7320454333
25978,1120485.0384752462
14306,681413.1781148349
186,927784.1297493763
21843,617373.0789641574
11779,1476766.660031267
2922,1600867.1833945797
27610,988306.7211382381
15420,1231411.0385660701
21839,1452922.6299405796
4388,1084869.3887997703
27018,564137.9282642911
13948,831097.0690991766
31967,1026313.4890379559
6427,958103.5143548663
31090,1075073.4113145554
16317,1006132.445651219
31301,1196231.9246578452
1013,1242255.7691935408
15814,1001177.5156499641
1621,1130816.491925704
21287,687717.8647695768
25868,763049.581855527
3253,734569.0323188447
22844,315483.8130151876
15585,379482.1872107448
16763,576253.2921346679
12937,673556.5790929069
14775,276992.3478279426
12735,1003546.2048295921
33358,512256.41812749836
34601,1155032.5985317603
15175,2022761.991973381
26303,1245815.085700074
19827,1000990.3360559508
31482,929871.8925919193
28398,935827.3847128794
4358,516374.44367087795
22955,979813.3653269822
18356,908143.0514503095
492,966764.6566622327
31892,1065359.2612130153
29251,1011990.43099183
12817,1097285.4531517897
19527,638342.9294833264
10460,1101491.5976835878
14405,932210.6523707494
13896,428590.3370304011
4249,1072226.0627642083
30390,696323.3327149521
31815,549714.7091833192
641,482126.9964912046
7179,615402.371995772
17060,948274.4531826061
1303,719374.2534403813
27177,489398.1938271441
5992,1130163.6451971885
25298,2405057.208220089
28362,669274.6286102488
6520,1449588.2995779554
644,1279931.5297945116
